,id,success,sub_id,odds_id,home_od,draw_od,away_od,ss_x,time_str,add_time,sport_id,time,time_status,ss_y,round,league.id,league.name,league.cc,home.id,home.name,home.image_id,home.cc,away.id,away.name,away.image_id,away.cc,scores.1.home,scores.1.away,scores.2.home,scores.2.away,scores.4.home,scores.4.away,o_home.id,o_home.name,o_home.image_id,o_home.cc,o_away.id,o_away.name,o_away.image_id,o_away.cc,scores.3.home,scores.3.away,scores.8.home,scores.8.away,scores.9.home,scores.9.away
238,5313745,1,78_1,5856730,2.100,7.500,2.100,0-0,00:00,1665316920,78,2022-10-09 12:00:00+00:00,3,34-26,7,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,844,Kiel,3980,de,16,10,18,16,34,26,,,,,,,,,,,,,,
239,5316696,1,78_1,5854946,5.500,9.500,1.222,0-0,00:00,1665253710,78,2022-10-08 18:30:00+00:00,3,32-28,7,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,740,Goppingen,3995,de,15,13,17,15,32,28,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
240,5315131,1,78_1,5841975,1.444,8.000,4.000,,00:00,1665075552,78,2022-10-06 17:05:00+00:00,3,30-27,7,515,Germany Bundesliga,de,739,Erlangen,6288,de,521,Bergischer,6268,de,10,13,20,14,30,27,,,,,,,,,,,,,,
241,5315130,1,78_1,5841987,1.444,7.500,3.750,0-0,00:00,1665075605,78,2022-10-06 17:05:00+00:00,3,32-24,7,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,745,Stuttgart,6272,de,15,11,17,13,32,24,,,,,303701,TVB Stuttgart,6272,de,,,,,,
242,5315129,1,78_1,5841977,1.010,18.000,16.000,,00:00,1665075566,78,2022-10-06 17:05:00+00:00,3,37-25,7,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,737,Minden,3986,de,22,14,15,11,37,25,,,,,,,,,,,,,,
243,5315128,1,78_1,5841978,1.444,8.000,4.000,,00:00,1665075569,78,2022-10-06 17:05:00+00:00,3,28-27,7,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,178537,Hamburg,3997,de,12,14,16,13,28,27,,,,,,,,,,,,,,
244,5315152,1,78_1,5828350,1.900,7.000,2.300,,00:00,1664719186,78,2022-10-02 14:05:00+00:00,3,27-26,11,515,Germany Bundesliga,de,745,Stuttgart,6272,de,521,Bergischer,6268,de,12,17,15,9,27,26,303701,TVB Stuttgart,6272,de,,,,,,,,,,
245,5315127,1,78_1,5828356,1.363,8.500,4.333,,00:00,1664719200,78,2022-10-02 14:05:00+00:00,3,29-28,6,515,Germany Bundesliga,de,740,Goppingen,3995,de,524,Gummersbach,3994,de,15,14,14,14,29,28,,,,,,,,,,,,,,
246,5313744,1,78_1,5828339,1.060,13.000,11.000,,00:00,1664719130,78,2022-10-02 14:05:00+00:00,3,40-28,6,515,Germany Bundesliga,de,844,Kiel,3980,de,178537,Hamburg,3997,de,21,14,19,14,40,28,,,,,,,,,,,,,,
247,5315126,1,78_1,5827931,5.000,9.000,1.285,0-0,00:00,1664711917,78,2022-10-02 12:00:00+00:00,3,29-32,6,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,657,Fuchse Berlin,5453,de,15,12,14,20,29,32,,,,,,,,,,,,,,
248,5313743,1,78_1,5823994,1.670,7.500,2.750,,00:00,1664641166,78,2022-10-01 16:30:00+00:00,3,35-34,6,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,3889,SC Magdeburg,3982,de,17,13,18,21,35,34,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
249,5316697,1,78_1,5816015,4.500,8.500,1.333,0-0,00:00,1664470926,78,2022-09-29 17:05:00+00:00,3,23-29,6,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,754,HSG Wetzlar,3984,de,10,12,13,17,23,29,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
250,5315125,1,78_1,5816011,5.000,8.500,1.285,,00:00,1664470901,78,2022-09-29 17:05:00+00:00,3,34-35,6,515,Germany Bundesliga,de,737,Minden,3986,de,659,Hannover-Burgdorf,5447,de,16,17,18,18,34,35,,,,,,,,,,,,,,
251,5315124,1,78_1,5816017,5.000,8.500,1.300,0-0,00:00,1664470935,78,2022-09-29 17:05:00+00:00,3,26-27,6,515,Germany Bundesliga,de,521,Bergischer,6268,de,3888,Rhein-Neckar,4004,de,11,13,15,14,26,27,,,,,,,,,,,,,,
252,5315123,1,78_1,5816050,2.200,7.500,2.000,,00:00,1664471133,78,2022-09-29 17:05:00+00:00,3,32-28,6,515,Germany Bundesliga,de,745,Stuttgart,6272,de,6267,Lemgo,3996,de,13,12,19,16,32,28,303701,TVB Stuttgart,6272,de,228069,TBV Lemgo Lippe,3996,,,,,,,
253,5315121,1,78_1,5807197,1.850,7.500,2.400,0-0,00:00,1664114134,78,2022-09-25 14:05:00+00:00,3,34-34,5,515,Germany Bundesliga,de,739,Erlangen,6288,de,593,MT Melsungen,4007,de,15,18,19,16,34,34,,,,,,,,,,,,,,
254,5315120,1,78_1,5807334,1.850,7.000,2.400,0-0,00:00,1664114833,78,2022-09-25 14:05:00+00:00,3,29-29,5,515,Germany Bundesliga,de,6267,Lemgo,3996,de,606,Leipzig,7962,de,16,11,13,18,29,29,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
255,5313741,1,78_1,5806588,6.000,9.500,1.200,0-0,00:00,1664106984,78,2022-09-25 12:00:00+00:00,3,27-29,5,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,844,Kiel,3980,de,13,15,14,14,27,29,,,,,,,,,,,,,,
256,5315119,1,78_1,5798400,2.150,7.500,2.050,,00:00,1664036406,78,2022-09-24 16:30:00+00:00,3,25-25,5,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,740,Goppingen,3995,de,13,11,12,14,25,25,,,,,,,,,,,,,,
257,5315118,1,78_1,5795558,2.350,7.500,1.850,,00:00,1664029336,78,2022-09-24 14:30:00+00:00,3,28-27,5,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,632,Flensburg-H.,3993,de,14,13,14,14,28,27,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
258,5316698,1,78_1,5788357,1.020,16.000,15.000,,00:00,1663865678,78,2022-09-22 17:05:00+00:00,3,37-26,5,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,845,Hamm-Westfalen,5441,de,19,13,18,13,37,26,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
259,5315122,1,78_1,5788365,2.150,7.000,2.050,,00:00,1663865794,78,2022-09-22 17:05:00+00:00,3,32-29,6,515,Germany Bundesliga,de,606,Leipzig,7962,de,739,Erlangen,6288,de,18,17,14,12,32,29,,,,,,,,,,,,,,
260,5315117,1,78_1,5788369,1.620,7.500,3.000,,00:00,1663865818,78,2022-09-22 17:05:00+00:00,3,33-23,5,515,Germany Bundesliga,de,178537,Hamburg,3997,de,521,Bergischer,6268,de,15,11,18,12,33,23,,,,,,,,,,,,,,
261,5315116,1,78_1,5788383,1.444,8.000,4.000,0-0,00:00,1663866037,78,2022-09-22 17:05:00+00:00,3,29-24,5,515,Germany Bundesliga,de,524,Gummersbach,3994,de,745,Stuttgart,6272,de,16,9,13,15,29,24,,,,,303701,TVB Stuttgart,6272,de,,,,,,
262,5315115,1,78_1,5777604,1.444,8.000,4.000,,00:00,1663509886,78,2022-09-18 14:05:00+00:00,3,29-30,4,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,524,Gummersbach,3994,de,16,15,13,15,29,30,,,,,,,,,,,,,,
263,5315114,1,78_1,5777586,1.850,7.000,2.400,0-0,00:00,1663509817,78,2022-09-18 14:05:00+00:00,3,22-23,4,515,Germany Bundesliga,de,606,Leipzig,7962,de,178537,Hamburg,3997,de,12,13,10,10,22,23,,,,,,,,,,,,,,
264,5315113,1,78_1,5777538,1.500,7.500,3.750,0-0,00:00,1663509584,78,2022-09-18 14:05:00+00:00,3,28-31,4,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,659,Hannover-Burgdorf,5447,de,15,17,13,14,28,31,,,,,,,,,,,,,,
265,5313740,1,78_1,5777560,15.000,16.000,1.020,,00:00,1663509721,78,2022-09-18 14:05:00+00:00,3,18-34,4,515,Germany Bundesliga,de,737,Minden,3986,de,844,Kiel,3980,de,9,17,9,17,18,34,,,,,,,,,,,,,,
266,5313739,1,78_1,5776992,4.333,8.500,1.363,0-0,00:00,1663501756,78,2022-09-18 12:00:00+00:00,3,26-31,4,515,Germany Bundesliga,de,740,Goppingen,3995,de,3889,SC Magdeburg,3982,de,14,15,12,16,26,31,,,,,,,,,,,,,,
267,5315112,1,78_1,5774590,5.500,9.500,1.222,,00:00,1663438743,78,2022-09-17 18:30:00+00:00,3,30-43,4,515,Germany Bundesliga,de,745,Stuttgart,6272,de,3888,Rhein-Neckar,4004,de,16,21,14,22,30,43,303701,TVB Stuttgart,6272,de,,,,,,,,,,
268,5316699,1,78_1,5770978,-,-,-,0-0,00:00,1663432100,78,2022-09-17 16:30:00+00:00,3,29-32,4,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,739,Erlangen,6288,de,15,20,14,12,29,32,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
269,5315111,1,78_1,5762839,1.850,7.000,2.400,,00:00,1663261202,78,2022-09-15 17:05:00+00:00,3,32-28,4,515,Germany Bundesliga,de,521,Bergischer,6268,de,6267,Lemgo,3996,de,17,13,15,15,32,28,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
270,5315110,1,78_1,5762840,1.570,7.500,3.250,,00:00,1663261216,78,2022-09-15 17:05:00+00:00,3,31-31,4,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,657,Fuchse Berlin,5453,de,15,16,16,15,31,31,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
271,5315109,1,78_1,5762838,1.250,8.500,5.500,,00:00,1663261183,78,2022-09-15 17:05:00+00:00,3,30-24,3,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,606,Leipzig,7962,de,15,10,15,14,30,24,,,,,,,,,,,,,,
272,5313738,1,78_1,5756326,1.080,13.000,10.000,0-0,00:00,1662912644,78,2022-09-11 16:15:00+00:00,3,32-28,3,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,754,HSG Wetzlar,3984,de,17,14,15,14,32,28,,,,,,,,,,,,,,
273,5316700,1,78_1,5754210,1.200,9.500,6.000,,00:00,1662904735,78,2022-09-11 14:05:00+00:00,3,29-28,3,515,Germany Bundesliga,de,524,Gummersbach,3994,de,845,Hamm-Westfalen,5441,de,17,12,12,16,29,28,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
274,5315108,1,78_1,5754205,1.100,11.000,9.000,,00:00,1662904698,78,2022-09-11 14:05:00+00:00,3,27-21,3,515,Germany Bundesliga,de,178537,Hamburg,3997,de,737,Minden,3986,de,13,9,14,12,27,21,,,,,,,,,,,,,,
275,5315107,1,78_1,5754241,2.500,7.000,1.800,,00:00,1662904946,78,2022-09-11 14:05:00+00:00,3,34-28,3,515,Germany Bundesliga,de,739,Erlangen,6288,de,740,Goppingen,3995,de,17,10,17,18,34,28,,,,,,,,,,,,,,
276,5313737,1,78_1,5753586,1.020,16.000,16.000,0-0,00:00,1662897463,78,2022-09-11 12:00:00+00:00,3,35-29,3,515,Germany Bundesliga,de,844,Kiel,3980,de,521,Bergischer,6268,de,17,13,18,16,35,29,,,,,,,,,,,,,,
277,5315106,1,78_1,5750876,2.400,7.000,1.850,,00:00,1662834604,78,2022-09-10 18:30:00+00:00,3,28-28,3,515,Germany Bundesliga,de,6267,Lemgo,3996,de,593,MT Melsungen,4007,de,12,12,16,16,28,28,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
278,5315105,1,78_1,5750561,1.060,13.000,11.000,0-0,00:00,1662834081,78,2022-09-10 18:30:00+00:00,3,31-21,3,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,745,Stuttgart,6272,de,17,10,14,11,31,21,,,,,303701,TVB Stuttgart,6272,de,,,,,,
279,5315104,1,78_1,5747078,5.000,8.500,1.285,0-0,00:00,1662827076,78,2022-09-10 16:30:00+00:00,3,25-35,3,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,632,Flensburg-H.,3993,de,13,17,12,18,25,35,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
280,5316701,1,78_1,5739114,9.000,12.000,1.090,0-0,00:00,1662656388,78,2022-09-08 17:05:00+00:00,3,30-35,2,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,3888,Rhein-Neckar,4004,de,11,21,19,14,30,35,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
281,5315103,1,78_1,5739093,2.200,7.500,2.000,0-0,00:00,1662656002,78,2022-09-08 17:05:00+00:00,3,27-29,2,515,Germany Bundesliga,de,745,Stuttgart,6272,de,739,Erlangen,6288,de,11,13,16,16,27,29,303701,TVB Stuttgart,6272,de,,,,,,,,,,
282,5315102,1,78_1,5739101,1.444,7.500,3.750,0-0,00:00,1662656081,78,2022-09-08 17:05:00+00:00,3,30-27,2,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,178537,Hamburg,3997,de,13,12,17,15,30,27,,,,,,,,,,,,,,
283,5313736,1,78_1,5739113,6.500,10.000,1.166,0-0,00:00,1662656384,78,2022-09-08 17:05:00+00:00,3,28-30,2,515,Germany Bundesliga,de,524,Gummersbach,3994,de,3889,SC Magdeburg,3982,de,12,12,16,18,28,30,,,,,,,,,,,,,,
284,5315101,1,78_1,5736927,2.000,7.000,2.250,0-0,00:00,1662569602,78,2022-09-07 17:05:00+00:00,3,22-23,2,515,Germany Bundesliga,de,521,Bergischer,6268,de,659,Hannover-Burgdorf,5447,de,10,9,12,14,22,23,,,,,,,,,,,,,,
285,5315100,1,78_1,5736912,1.400,8.000,4.333,,00:00,1662569541,78,2022-09-07 17:05:00+00:00,3,34-31,2,515,Germany Bundesliga,de,740,Goppingen,3995,de,6267,Lemgo,3996,de,14,12,20,19,34,31,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
286,5315099,1,78_1,5737055,5.000,8.500,1.300,0-0,00:00,1662570049,78,2022-09-07 17:05:00+00:00,3,25-37,2,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,657,Fuchse Berlin,5453,de,11,18,14,19,25,37,,,,,,,,,,,,,,
287,5315098,1,78_1,5737099,1.020,16.000,16.000,0-0,00:00,1662570188,78,2022-09-07 17:05:00+00:00,3,36-23,2,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,737,Minden,3986,de,20,12,16,11,36,23,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
288,5313735,1,78_1,5736983,5.500,9.000,1.250,0-0,00:00,1662569809,78,2022-09-07 17:05:00+00:00,3,22-32,2,515,Germany Bundesliga,de,606,Leipzig,7962,de,844,Kiel,3980,de,13,14,9,18,22,32,,,,,,,,,,,,,,
289,5315097,1,78_1,5730744,2.150,7.000,2.050,,00:00,1662299644,78,2022-09-04 14:05:00+00:00,3,25-28,1,515,Germany Bundesliga,de,737,Minden,3986,de,521,Bergischer,6268,de,14,15,11,13,25,28,,,,,,,,,,,,,,
290,5315096,1,78_1,5730833,1.200,9.500,6.000,0-0,00:00,1662300271,78,2022-09-04 14:05:00+00:00,3,34-27,1,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,740,Goppingen,3995,de,17,13,17,14,34,27,,,,,,,,,,,,,,
291,5313734,1,78_1,5730842,1.060,14.000,11.000,0-0,00:00,1662300326,78,2022-09-04 14:05:00+00:00,3,36-23,1,515,Germany Bundesliga,de,844,Kiel,3980,de,745,Stuttgart,6272,de,17,11,19,12,36,23,,,,,303701,TVB Stuttgart,6272,de,,,,,,
292,5316702,1,78_1,5730403,1.020,16.000,15.000,0-0,00:00,1662292479,78,2022-09-04 12:00:00+00:00,3,31-23,1,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,845,Hamm-Westfalen,5441,de,16,11,15,12,31,23,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
293,5315095,1,78_1,5728908,1.900,7.000,2.300,0-0,00:00,1662229693,78,2022-09-03 18:30:00+00:00,3,36-25,1,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,593,MT Melsungen,4007,de,18,11,18,14,36,25,,,,,,,,,,,,,,
294,5315094,1,78_1,5720674,4.333,8.000,1.363,0-0,00:00,1662051424,78,2022-09-01 17:05:00+00:00,3,30-31,1,515,Germany Bundesliga,de,178537,Hamburg,3997,de,632,Flensburg-H.,3993,de,13,17,17,14,30,31,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
295,5315093,1,78_1,5720662,1.800,7.000,2.500,0-0,00:00,1662051217,78,2022-09-01 17:05:00+00:00,3,31-27,1,515,Germany Bundesliga,de,739,Erlangen,6288,de,754,HSG Wetzlar,3984,de,16,13,15,14,31,27,,,,,,,,,,,,,,
296,5315092,1,78_1,5720656,1.500,8.000,3.750,,00:00,1662051147,78,2022-09-01 17:05:00+00:00,3,26-30,1,515,Germany Bundesliga,de,6267,Lemgo,3996,de,524,Gummersbach,3994,de,12,13,14,17,26,30,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
297,5315091,1,78_1,5720696,-,-,-,0-0,00:00,1662051707,78,2022-09-01 17:05:00+00:00,3,25-22,1,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,606,Leipzig,7962,de,15,10,10,12,25,22,,,,,,,,,,,,,,
298,4355064,1,78_1,5617730,1.500,7.500,3.750,0-0,00:00,1655040439,78,2022-06-12 13:30:00+00:00,3,22-28,34,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,632,Flensburg-H.,3993,de,14,17,8,11,22,28,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
299,4150283,1,78_1,5617721,1.120,11.000,8.000,0-0,00:00,1655040107,78,2022-06-12 13:30:00+00:00,3,37-34,34,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,3888,Rhein-Neckar,4004,de,20,19,17,15,37,34,,,,,,,,,,,,,,
300,4138716,1,78_1,5617717,1.400,8.000,4.333,0-0,00:00,1655039962,78,2022-06-12 13:30:00+00:00,3,33-26,34,515,Germany Bundesliga,de,739,Erlangen,6288,de,702,HBW Balingen-Weilstetten,5463,de,17,14,16,12,33,26,,,,,,,,,,,,,,
301,4138715,1,78_1,5617731,-,-,-,0-0,00:00,1655040567,78,2022-06-12 13:30:00+00:00,3,26-22,34,515,Germany Bundesliga,de,521,Bergischer,6268,de,736,N-Lubbecke,4000,de,11,10,15,12,26,22,,,,,,,,,,,,,,
302,4138714,1,78_1,5617749,-,-,-,0-0,00:00,1655040761,78,2022-06-12 13:30:00+00:00,3,28-25,34,515,Germany Bundesliga,de,745,Stuttgart,6272,de,593,MT Melsungen,4007,de,10,11,18,14,28,25,303701,TVB Stuttgart,6272,de,,,,,,,,,,
303,4138713,1,78_1,5617727,1.300,8.000,4.500,0-0,00:00,1655040420,78,2022-06-12 13:30:00+00:00,3,30-28,34,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,737,Minden,3986,de,16,17,14,11,30,28,,,,,,,,,,,,,,
304,4138712,1,78_1,5617725,1.250,9.000,5.500,0-0,00:00,1655040408,78,2022-06-12 13:30:00+00:00,3,42-35,34,515,Germany Bundesliga,de,844,Kiel,3980,de,740,Goppingen,3995,de,19,19,23,16,42,35,,,,,,,,,,,,,,
305,4120282,1,78_1,5617728,1.800,7.000,2.500,,00:00,1655040428,78,2022-06-12 13:30:00+00:00,3,26-26,34,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,606,Leipzig,7962,de,12,13,14,13,26,26,,,,,,,,,,,,,,
306,4119704,1,78_1,5617706,1.333,8.500,4.500,0-0,00:00,1655039818,78,2022-06-12 13:30:00+00:00,3,28-24,34,515,Germany Bundesliga,de,6267,Lemgo,3996,de,178537,Hamburg,3997,de,10,11,18,13,28,24,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
307,4119677,1,78_1,5611842,3.750,7.500,1.444,0-0,00:00,1654793546,78,2022-06-09 17:05:00+00:00,3,21-20,33,515,Germany Bundesliga,de,736,N-Lubbecke,4000,de,659,Hannover-Burgdorf,5447,de,9,12,12,8,21,20,,,,,,,,,,,,,,
308,4107022,1,78_1,5611840,1.444,8.000,4.000,0-0,00:00,1654793530,78,2022-06-09 17:05:00+00:00,3,27-32,33,515,Germany Bundesliga,de,178537,Hamburg,3997,de,745,Stuttgart,6272,de,13,16,14,16,27,32,,,,,303701,TVB Stuttgart,6272,de,,,,,,
309,4107020,1,78_1,5611850,1.620,7.000,3.000,0-0,00:00,1654794228,78,2022-06-09 17:05:00+00:00,3,22-21,33,515,Germany Bundesliga,de,737,Minden,3986,de,739,Erlangen,6288,de,13,12,9,9,22,21,,,,,,,,,,,,,,
310,4107019,1,78_1,5611848,4.333,8.000,1.363,0-0,00:00,1654794033,78,2022-06-09 17:05:00+00:00,3,31-36,33,515,Germany Bundesliga,de,606,Leipzig,7962,de,3889,SC Magdeburg,3982,de,16,17,15,19,31,36,,,,,,,,,,,,,,
311,4129206,1,78_1,5609483,3.500,7.500,1.500,0-0,00:00,1654707888,78,2022-06-08 17:05:00+00:00,3,26-33,33,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,844,Kiel,3980,de,15,14,11,19,26,33,,,,,,,,,,,,,,
312,4119703,1,78_1,5609470,1.800,7.000,2.500,0-0,00:00,1654707624,78,2022-06-08 17:05:00+00:00,3,33-33,33,515,Germany Bundesliga,de,740,Goppingen,3995,de,6267,Lemgo,3996,de,17,16,16,17,33,33,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
313,4119676,1,78_1,5609461,1.570,7.000,3.250,0-0,00:00,1654707409,78,2022-06-08 17:05:00+00:00,3,27-22,33,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,754,HSG Wetzlar,3984,de,13,12,14,10,27,22,,,,,,,,,,,,,,
314,4107021,1,78_1,5609474,5.500,9.000,1.250,0-0,00:00,1654707712,78,2022-06-08 17:05:00+00:00,3,23-23,33,515,Germany Bundesliga,de,702,HBW Balingen-Weilstetten,5463,de,657,Fuchse Berlin,5453,de,13,12,10,11,23,23,,,,,,,,,,,,,,
315,4087707,1,78_1,5609481,1.200,9.500,6.500,0-0,00:00,1654707884,78,2022-06-08 17:05:00+00:00,3,21-24,33,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,521,Bergischer,6268,de,7,9,14,15,21,24,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
316,5080204,1,78_1,5606337,1.070,13.000,11.000,,00:00,1654437719,78,2022-06-05 14:05:00+00:00,3,35-25,32,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,737,Minden,3986,de,18,15,17,10,35,25,,,,,,,,,,,,,,
317,5080202,1,78_1,5606326,4.000,8.000,1.444,0-0,00:00,1654437585,78,2022-06-05 14:05:00+00:00,3,30-25,32,515,Germany Bundesliga,de,6267,Lemgo,3996,de,632,Flensburg-H.,3993,de,14,13,16,12,30,25,228069,TBV Lemgo Lippe,3996,,177769,SG Flensburg Handewitt,3993,de,,,,,,
318,5080201,1,78_1,5606350,1.850,7.000,2.400,0-0,00:00,1654437787,78,2022-06-05 14:05:00+00:00,3,28-27,32,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,739,Erlangen,6288,de,10,13,18,14,28,27,,,,,,,,,,,,,,
319,5080200,1,78_1,5605921,1.060,13.000,11.000,0-0,00:00,1654430015,78,2022-06-05 12:00:00+00:00,3,29-22,32,515,Germany Bundesliga,de,844,Kiel,3980,de,178537,Hamburg,3997,de,16,8,13,14,29,22,,,,,,,,,,,,,,
320,4072586,1,78_1,5600035,1.850,7.000,2.400,0-0,00:00,1654359797,78,2022-06-04 16:30:00+00:00,3,24-27,32,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,606,Leipzig,7962,de,12,15,12,12,24,27,,,,,,,,,,,,,,
321,5080199,1,78_1,5598119,1.850,7.000,2.400,0-0,00:00,1654352920,78,2022-06-04 14:30:00+00:00,3,24-31,32,515,Germany Bundesliga,de,521,Bergischer,6268,de,593,MT Melsungen,4007,de,9,14,15,17,24,31,,,,,,,,,,,,,,
322,5080198,1,78_1,5593553,1.166,10.000,7.000,0-0,00:00,1654189396,78,2022-06-02 17:05:00+00:00,3,29-31,32,515,Germany Bundesliga,de,745,Stuttgart,6272,de,736,N-Lubbecke,4000,de,12,15,17,16,29,31,303701,TVB Stuttgart,6272,de,,,,,,,,,,
323,5080197,1,78_1,5593550,2.150,7.000,2.100,0-0,00:00,1654189170,78,2022-06-02 17:05:00+00:00,3,30-28,32,515,Germany Bundesliga,de,740,Goppingen,3995,de,3888,Rhein-Neckar,4004,de,16,14,14,14,30,28,,,,,,,,,,,,,,
324,5080196,1,78_1,5593548,1.010,16.000,16.000,0-0,00:00,1654189129,78,2022-06-02 17:05:00+00:00,3,31-26,32,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,702,HBW Balingen-Weilstetten,5463,de,15,15,16,11,31,26,,,,,,,,,,,,,,
325,3863039,1,78_1,5569675,4.500,8.000,1.333,0-0,00:00,1653584451,78,2022-05-26 17:05:00+00:00,3,26-28,30,515,Germany Bundesliga,de,745,Stuttgart,6272,de,632,Flensburg-H.,3993,de,15,13,11,15,26,28,303701,TVB Stuttgart,6272,de,177769,SG Flensburg Handewitt,3993,de,,,,,,
326,4051976,1,78_1,5559069,5.500,9.500,1.222,0-0,00:00,1653227286,78,2022-05-22 14:05:00+00:00,3,22-32,31,515,Germany Bundesliga,de,178537,Hamburg,3997,de,3889,SC Magdeburg,3982,de,11,17,11,15,22,32,,,,,,,,,,,,,,
327,4264515,1,78_1,5558165,2.200,7.000,2.000,0-0,00:00,1653219951,78,2022-05-22 12:00:00+00:00,3,27-28,31,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,844,Kiel,3980,de,12,13,15,15,27,28,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
328,4051975,1,78_1,5558217,7.000,10.000,1.166,0-0,00:00,1653220534,78,2022-05-22 12:00:00+00:00,3,22-27,31,515,Germany Bundesliga,de,736,N-Lubbecke,4000,de,740,Goppingen,3995,de,13,14,9,13,22,27,,,,,,,,,,,,,,
329,4048715,1,78_1,5558199,4.000,8.000,1.444,0-0,00:00,1653220398,78,2022-05-22 12:00:00+00:00,3,25-31,31,515,Germany Bundesliga,de,739,Erlangen,6288,de,657,Fuchse Berlin,5453,de,11,14,14,17,25,31,,,,,,,,,,,,,,
330,4041307,1,78_1,5558172,1.570,7.000,3.250,0-0,00:00,1653220028,78,2022-05-22 12:00:00+00:00,3,22-26,31,515,Germany Bundesliga,de,606,Leipzig,7962,de,521,Bergischer,6268,de,10,14,12,12,22,26,,,,,,,,,,,,,,
331,4872739,1,78_1,5539646,1.250,9.000,5.500,0-0,00:00,1652979231,78,2022-05-19 17:05:00+00:00,3,37-31,23,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,740,Goppingen,3995,de,22,18,15,13,37,31,,,,,,,,,,,,,,
332,4048968,1,78_1,5539652,1.570,7.500,3.250,,00:00,1652979250,78,2022-05-19 17:05:00+00:00,3,18-23,31,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,6267,Lemgo,3996,de,8,10,10,13,18,23,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
